time_s,collector_c,tank_c,pump_on,irradiance_w_m2,solar_absorbed_w,collector_loss_w,tank_loss_w,transfer_w,incident_energy_j,absorbed_energy_j,collector_loss_energy_j,tank_loss_energy_j,transfer_energy_j,pump_electric_energy_j,stored_energy_change_j,tank_energy_change_j,balance_residual_j
58740.0,65.89191452492113,64.92341641373358,1,341.25499192116683,1023.7649757635005,917.8382904984227,89.84683282746715,121.44966314291968,83802041.93779863,62851531.45334894,22938875.60965854,1668301.0039352865,39224277.12581659,1468500.0000000002,38244354.83975509,37555976.12188127,-2.9802322387695312e-08
58800.0,65.82950507134329,64.92539470704605,1,338.0946093925599,1014.2838281776797,916.5901014268659,89.8507894140921,113.37543968287373,83883564.0192951,62912673.01447129,22993908.524910342,1673691.938400272,39231321.91349081,1470000.0000000002,38245072.551160656,37557629.9750905,-2.2351741790771484e-08
58860.0,65.76646111137603,64.92679302195745,1,334.92779002994206,1004.7833700898261,915.3292222275206,89.8535860439149,105.29437841309,83964326.83536,62973245.12651998,23048866.168027043,1679083.075465826,39237882.0418223,1471500.0000000002,38245295.88302707,37558798.96635643,-3.725290298461914e-08
58920.0,65.70278352101974,64.92761095674439,1,331.75459412499134,995.263782374974,914.0556704203948,89.85522191348878,97.20663956012905,84044328.84838577,63033246.63628929,23103747.778125327,1684474.3455103214,39243957.10534868,1473000.0000000002,38245024.512653604,37559482.759838305,-4.470348358154297e-08
58980.0,65.63847318877988,64.92784812124408,1,328.57508209078213,985.7252462723463,912.7694637755976,89.85569624248816,89.11238346898946,84123568.53524935,63092676.40143698,23158552.595380574,1689865.6788646176,39249546.708224714,1474500.0000000002,38244258.12719175,37559681.029360056,-2.9802322387695312e-08
59040.0,65.57353101564969,64.9275041368611,1,325.3893144606403,976.167943381921,911.4706203129938,89.8550082737222,81.01177060008911,84202044.38734135,63151533.290505975,23213279.86104188,1695257.0058134492,39254650.46422936,1476000.0000000002,38242996.42365063,37559393.45841588,-1.4901161193847656e-08
59100.0,65.50795791509218,64.92657863657385,1,322.1973518869895,966.5920556609685,910.1591583018435,89.8531572731477,72.90496152619816,84279754.91059466,63209816.18294596,23267928.817447007,1700648.2565968127,39259267.99677258,1477500.0000000002,38241239.10890212,37558619.74017574,-2.2351741790771484e-08
59160.0,65.4417548130223,64.92507126494094,1,318.9992551401969,956.9977654205907,908.835096260446,89.85014252988188,64.79211692940258,84356698.62551294,63267523.969134666,23322498.70803734,1706039.3614113575,39263398.938902006,1479000.0000000002,38238985.899685964,37557359.57749063,-7.450580596923828e-09
59220.0,65.37492264778878,64.92298167810716,1,315.79508510741425,947.3852553222428,907.4984529557755,89.84596335621433,56.67339759807457,84432874.06719877,63324655.55039904,23376988.777372837,1711430.250411775,39267042.93330938,1480500.0000000002,38236236.52261442,37555612.68289759,-1.4901161193847656e-08
59280.0,65.30746237015548,64.92030954380941,1,312.5849027914193,937.7547083742579,906.1492474031095,89.84061908761882,48.54896442379686,84508279.78538154,63381209.83903612,23431398.271146916,1716820.8537121892,39270199.632336885,1482000.0000000002,38232990.714177,37553378.77862467,-2.2351741790771484e-08
59340.0,65.23937494328274,64.9170545413823,1,309.36876930945635,928.106307928369,904.7874988656548,89.8341090827646,40.41897839831534,84582914.34444506,63437185.75833377,23485726.436201353,1722211.1013875485,39272868.69798319,1483500.0000000002,38229248.22074484,37550657.5965956,-3.725290298461914e-08
59400.0,65.17066134270854,64.91321636176357,1,306.1467458920719,918.4402376762157,903.4132268541708,89.82643272352715,32.28360061049892,84656776.32345493,63492582.24259118,23539972.520541154,1727600.9234750175,39275049.8019094,1485000.0000000002,38225008.79857498,37547448.878434345,-2.9802322387695312e-08
59460.0,65.10132255632925,64.90879470749931,1,302.91889388194664,908.75668164584,902.026451126585,89.81758941499862,24.14299224327445,84729864.31618555,63547398.237139136,23594135.773349375,1732990.2499753705,39276742.62544483,1486500.0000000002,38220272.21381436,37543752.375469424,-2.9802322387695312e-08
59520.0,65.03135958438024,64.90378929274885,1,299.68527473272945,899.0558241981884,900.6271916876049,89.80757858549771,15.997314570575817,84802176.93114686,63601632.698360115,23648215.445001956,1738379.0108543825,39277946.85959246,1488000.0000000002,38215038.24250375,37539567.848738045,-2.2351741790771484e-08
59580.0,64.9607734394163,64.89819984328963,1,296.44595000786865,889.3378500236059,899.215468788326,89.79639968657926,7.846728954284225,84873712.79161093,63655284.59370816,23702210.78708252,1743767.1360442264,39278662.2050344,1489500.0000000002,38209306.67058138,37534895.06899013,-2.9802322387695312e-08
59640.0,64.88956514629174,64.89202609652166,1,293.2009813794381,879.6029441383142,897.7913029258349,89.78405219304332,-0.30860315883160466,84944470.53563806,63708352.90172851,23756121.052397132,1749154.5554448643,39278888.37213701,1491000.0000000002,38203077.29388648,37529733.81669211,-2.9802322387695312e-08
59700.0,64.81773574214014,64.88526780147185,1,289.95043062696175,869.8512918808852,896.3547148428029,89.77053560294371,-8.468520240196561,85014448.81610285,63760836.612077095,23809945.49498905,1754541.1989254449,39278625.080955945,1492500.0000000002,38196349.91816258,37524083.88203047,-2.9802322387695312e-08
