time_s,collector_c,tank_c,pump_on,irradiance_w_m2,solar_absorbed_w,collector_loss_w,tank_loss_w,transfer_w,incident_energy_j,absorbed_energy_j,collector_loss_energy_j,tank_loss_energy_j,transfer_energy_j,pump_electric_energy_j,stored_energy_change_j,tank_energy_change_j,balance_residual_j
73200.0,20.00008919930902,63.253925650532075,0,0.0,0.0,0.0017839861803992108,86.50785130106415,-0.0,88006317.33209437,66004737.99907085,26907586.348655354,2936868.4685811186,39097150.312425904,869978.865095576,36160283.18183445,36160281.843844816,7.450580596923828e-08
73260.0,20.000082341340242,63.24771739864926,0,0.0,0.0,0.0016468268048441814,86.49543479729851,-0.0,88006317.33209437,66004737.99907085,26907586.451524884,2942058.567155158,39097150.312425904,869978.865095576,36155092.980390884,36155091.74527078,7.450580596923828e-08
73320.0,20.000076010637162,63.24151003783911,0,0.0,0.0,0.0015202127432445423,86.48302007567823,-0.0,88006317.33209437,66004737.99907085,26907586.54648543,2947247.920792437,39097150.312425904,869978.865095576,36149903.53179305,36149902.391633496,6.705522537231445e-08
73380.0,20.00007016666166,63.23530356797375,0,0.0,0.0,0.0014033332332274995,86.4706071359475,-0.0,88006317.33209437,66004737.99907085,26907586.634145066,2952436.5295998775,39097150.312425904,869978.865095576,36144714.835325986,36144713.78282606,7.450580596923828e-08
73440.0,20.000064771992353,63.2290979889253,0,0.0,0.0,0.0012954398470554906,86.4581959778506,-0.0,88006317.33209437,66004737.99907085,26907586.715065107,2957624.3936843835,39097150.312425904,869978.865095576,36139526.89032143,36139525.91874155,7.450580596923828e-08
73500.0,20.000059792084926,63.22289330056589,0,0.0,0.0,0.001195841698518052,86.44578660113179,-0.0,88006317.33209437,66004737.99907085,26907586.789763715,2962811.513152847,39097150.312425904,869978.865095576,36134339.69615436,36134338.79927309,7.450580596923828e-08
73560.0,20.00005519505098,63.21668950276769,0,0.0,0.0,0.0011039010195901255,86.43337900553539,-0.0,88006317.33209437,66004737.99907085,26907586.858719226,2967997.8881121418,39097150.312425904,869978.865095576,36129153.252239555,36129152.42431379,7.450580596923828e-08
73620.0,20.000050951453797,63.21048659540288,0,0.0,0.0,0.0010190290759481968,86.42097319080575,-0.0,88006317.33209437,66004737.99907085,26907586.922373183,2973183.5186691284,39097150.312425904,869978.865095576,36123967.558028616,36123966.793756805,7.450580596923828e-08
73680.0,20.000047034119874,63.20428457834364,0,0.0,0.0,0.0009406823974700274,86.40856915668728,-0.0,88006317.33209437,66004737.99907085,26907586.981133193,2978368.4049306507,39097150.312425904,869978.865095576,36118782.61300708,36118781.90749528,7.450580596923828e-08
73740.0,20.000043417964893,63.198083451462196,0,0.0,0.0,0.0008683592978542265,86.39616690292439,-0.0,88006317.33209437,66004737.99907085,26907587.035375517,2983552.547003538,39097150.312425904,869978.865095576,36113598.41669187,36113597.7654224,7.450580596923828e-08
